세부사업명,내역사업명,연구개발과제번호,연구개발과제명,총연구개발기간,연구기관역할명,연구기관명, 총 연구개발비 , 24년도 연구개발비 
2025축산현안대응산업화기술개발(RnD),축산시설환경개선,RS-2022-IP322102,농업용 RE-100달성을 위한 양돈시설 적용 소형화 가축분뇨 에너지자원화시스템 개발 및 실증,2022-04-01~2024-12-31,공동연구개발기관,제주대학교 산학협력단,550000000,170000000
2025축산현안대응산업화기술개발(RnD),축산시설환경개선,RS-2022-IP322102,농업용 RE-100달성을 위한 양돈시설 적용 소형화 가축분뇨 에너지자원화시스템 개발 및 실증,2022-04-01~2024-12-31,공동연구개발기관,주식회사 농업회사법인 대건환경,214000000,64000000
2025축산현안대응산업화기술개발(RnD),축산시설환경개선,RS-2022-IP322102,농업용 RE-100달성을 위한 양돈시설 적용 소형화 가축분뇨 에너지자원화시스템 개발 및 실증,2022-04-01~2024-12-31,공동연구개발기관,(주)젯트,1150000000,500000000
2025축산현안대응산업화기술개발(RnD),축산시설환경개선,RS-2022-IP322102,농업용 RE-100달성을 위한 양돈시설 적용 소형화 가축분뇨 에너지자원화시스템 개발 및 실증,2022-04-01~2024-12-31,합계,위탁연구개발기관 제외 합계,2529000000,899000000
반려동물전주기산업화기술개발(RnD),반려동물 맞춤형 의약품 및 서비스 개발,RS-2022-IP322103,동물병원 통합관리시스템 및 웨어러블 IoT 장치 기반의 서비스 모델 개발,2022-04-01~2026-12-31,주관연구개발기관,인투씨엔에스,2574326000,534553000
반려동물전주기산업화기술개발(RnD),반려동물 맞춤형 의약품 및 서비스 개발,RS-2022-IP322103,동물병원 통합관리시스템 및 웨어러블 IoT 장치 기반의 서비스 모델 개발,2022-04-01~2026-12-31,공동연구개발기관,제주대학교 산학협력단,420000000,90000000
반려동물전주기산업화기술개발(RnD),반려동물 맞춤형 의약품 및 서비스 개발,RS-2022-IP322103,동물병원 통합관리시스템 및 웨어러블 IoT 장치 기반의 서비스 모델 개발,2022-04-01~2026-12-31,공동연구개발기관,충북대학교 산학협력단,420000000,90000000
반려동물전주기산업화기술개발(RnD),반려동물 맞춤형 의약품 및 서비스 개발,RS-2022-IP322103,동물병원 통합관리시스템 및 웨어러블 IoT 장치 기반의 서비스 모델 개발,2022-04-01~2026-12-31,공동연구개발기관,주식회사 에이치알지,300639000,100213000
반려동물전주기산업화기술개발(RnD),반려동물 맞춤형 의약품 및 서비스 개발,RS-2022-IP322103,동물병원 통합관리시스템 및 웨어러블 IoT 장치 기반의 서비스 모델 개발,2022-04-01~2026-12-31,공동연구개발기관,케어식스,680045000,100237000
반려동물전주기산업화기술개발(RnD),반려동물 맞춤형 의약품 및 서비스 개발,RS-2022-IP322103,동물병원 통합관리시스템 및 웨어러블 IoT 장치 기반의 서비스 모델 개발,2022-04-01~2026-12-31,공동연구개발기관,(재)한국동물보건의료정책연구원,235000000,45000000
반려동물전주기산업화기술개발(RnD),반려동물 맞춤형 의약품 및 서비스 개발,RS-2022-IP322103,동물병원 통합관리시스템 및 웨어러블 IoT 장치 기반의 서비스 모델 개발,2022-04-01~2026-12-31,합계,위탁연구개발기관 제외 합계,4630010000,960003000
국제협력기반수출농업경쟁력강화기술개발,전략품목수출활성화,RS-2023-00223699,북방지역 수출을 위한 유압 접이식 폴더형 경운정지 및 파종 복합 작업기개발,2023-04-01~2027-12-31,주관연구개발기관,(주)그린맥스,2803600000,582000000
국제협력기반수출농업경쟁력강화기술개발,전략품목수출활성화,RS-2023-00223699,북방지역 수출을 위한 유압 접이식 폴더형 경운정지 및 파종 복합 작업기개발,2023-04-01~2027-12-31,공동연구개발기관,한국생산기술연구원,370000000,80000000
국제협력기반수출농업경쟁력강화기술개발,전략품목수출활성화,RS-2023-00223699,북방지역 수출을 위한 유압 접이식 폴더형 경운정지 및 파종 복합 작업기개발,2023-04-01~2027-12-31,합계,위탁연구개발기관 제외 합계,3173600000,662000000
국제협력기반수출농업경쟁력강화기술개발,전략품목수출활성화,RS-2023-00223781,동남아 및 유럽 오세아니아 국가별 맞춤 작업기 개발,2023-04-01~2027-12-31,주관연구개발기관,위캔글로벌 주식회사,2050000000,448000000
국제협력기반수출농업경쟁력강화기술개발,전략품목수출활성화,RS-2023-00223781,동남아 및 유럽 오세아니아 국가별 맞춤 작업기 개발,2023-04-01~2027-12-31,공동연구개발기관,한국생산기술연구원,450000000,80000000
국제협력기반수출농업경쟁력강화기술개발,전략품목수출활성화,RS-2023-00223781,동남아 및 유럽 오세아니아 국가별 맞춤 작업기 개발,2023-04-01~2027-12-31,공동연구개발기관,경북대학교산학협력단,340000000,70000000
국제협력기반수출농업경쟁력강화기술개발,전략품목수출활성화,RS-2023-00223781,동남아 및 유럽 오세아니아 국가별 맞춤 작업기 개발,2023-04-01~2027-12-31,공동연구개발기관,한국농기계공업협동조합(조합),150000000,30000000
국제협력기반수출농업경쟁력강화기술개발,전략품목수출활성화,RS-2023-00223781,동남아 및 유럽 오세아니아 국가별 맞춤 작업기 개발,2023-04-01~2027-12-31,위탁연구개발기관,태림펄밍툴,120000000,20000000
국제협력기반수출농업경쟁력강화기술개발,전략품목수출활성화,RS-2023-00223781,동남아 및 유럽 오세아니아 국가별 맞춤 작업기 개발,2023-04-01~2027-12-31,합계,위탁연구개발기관 제외 합계,2990000000,628000000
밭농업기계화촉진기술개발,현장맞춤형농기계성능고도화,RS-2023-00227052,굴취수집이 동시에 가능한 자주식 양파수확기 성능 고도화,2023-04-01~2025-12-31,주관연구개발기관,신흥공업사,1084334000,354667000
밭농업기계화촉진기술개발,현장맞춤형농기계성능고도화,RS-2023-00227052,굴취수집이 동시에 가능한 자주식 양파수확기 성능 고도화,2023-04-01~2025-12-31,공동연구개발기관,건설기계부품연구원,300000000,100000000
밭농업기계화촉진기술개발,현장맞춤형농기계성능고도화,RS-2023-00227052,굴취수집이 동시에 가능한 자주식 양파수확기 성능 고도화,2023-04-01~2025-12-31,합계,위탁연구개발기관 제외 합계,1384334000,454667000
밭농업기계화촉진기술개발,기계화표준재배모델현장실증,RS-2023-00230838,양파 기계화 표준재배모델 개발 및 현장 실증,2023-04-01~2027-12-31,주관연구개발기관,충남대학교산학협력단,480000000,97500000
밭농업기계화촉진기술개발,기계화표준재배모델현장실증,RS-2023-00230838,양파 기계화 표준재배모델 개발 및 현장 실증,2023-04-01~2027-12-31,공동연구개발기관,순천대학교산학협력단,50000000,0
밭농업기계화촉진기술개발,기계화표준재배모델현장실증,RS-2023-00230838,양파 기계화 표준재배모델 개발 및 현장 실증,2023-04-01~2027-12-31,공동연구개발기관,국립순천대학교산학협력단,273000000,68250000
밭농업기계화촉진기술개발,기계화표준재배모델현장실증,RS-2023-00230838,양파 기계화 표준재배모델 개발 및 현장 실증,2023-04-01~2027-12-31,공동연구개발기관,경북대학교산학협력단,382000000,78000000
밭농업기계화촉진기술개발,기계화표준재배모델현장실증,RS-2023-00230838,양파 기계화 표준재배모델 개발 및 현장 실증,2023-04-01~2027-12-31,공동연구개발기관,전남대학교산학협력단,225000000,48750000
밭농업기계화촉진기술개발,기계화표준재배모델현장실증,RS-2023-00230838,양파 기계화 표준재배모델 개발 및 현장 실증,2023-04-01~2027-12-31,공동연구개발기관,죽암엠앤씨,374500000,78000000
밭농업기계화촉진기술개발,기계화표준재배모델현장실증,RS-2023-00230838,양파 기계화 표준재배모델 개발 및 현장 실증,2023-04-01~2027-12-31,공동연구개발기관,현대농기계,466000000,104000000
밭농업기계화촉진기술개발,기계화표준재배모델현장실증,RS-2023-00230838,양파 기계화 표준재배모델 개발 및 현장 실증,2023-04-01~2027-12-31,공동연구개발기관,전라남도농업기술원,372000000,78000000
밭농업기계화촉진기술개발,기계화표준재배모델현장실증,RS-2023-00230838,양파 기계화 표준재배모델 개발 및 현장 실증,2023-04-01~2027-12-31,공동연구개발기관,창녕군농업기술센터,372000000,78000000
밭농업기계화촉진기술개발,기계화표준재배모델현장실증,RS-2023-00230838,양파 기계화 표준재배모델 개발 및 현장 실증,2023-04-01~2027-12-31,합계,위탁연구개발기관 제외 합계,2994500000,630500000
밭농업기계화촉진기술개발,기계화표준재배모델현장실증,RS-2023-00231026,배추 기계화 표준재배모델 현장실증,2023-04-01~2027-12-31,주관연구개발기관,충남대학교산학협력단,744000000,156000000
밭농업기계화촉진기술개발,기계화표준재배모델현장실증,RS-2023-00231026,배추 기계화 표준재배모델 현장실증,2023-04-01~2027-12-31,공동연구개발기관,한국농수산대학교산학협력단,651000000,136500000
밭농업기계화촉진기술개발,기계화표준재배모델현장실증,RS-2023-00231026,배추 기계화 표준재배모델 현장실증,2023-04-01~2027-12-31,공동연구개발기관,현대농기계,553000000,117750000
밭농업기계화촉진기술개발,기계화표준재배모델현장실증,RS-2023-00231026,배추 기계화 표준재배모델 현장실증,2023-04-01~2027-12-31,공동연구개발기관,주식회사 에이치에스엠,550000000,117000000
밭농업기계화촉진기술개발,기계화표준재배모델현장실증,RS-2023-00231026,배추 기계화 표준재배모델 현장실증,2023-04-01~2027-12-31,공동연구개발기관,강원도농업기술원,563000000,117000000
밭농업기계화촉진기술개발,기계화표준재배모델현장실증,RS-2023-00231026,배추 기계화 표준재배모델 현장실증,2023-04-01~2027-12-31,합계,위탁연구개발기관 제외 합계,3061000000,644250000
2025축산현안대응산업화기술개발(RnD),축산시설환경개선,RS-2023-00231662,복합기술 투입 저탄소 악취저감 모델 개발 실증연구,2023-04-01~2025-12-31,주관연구개발기관,전라남도농업기술원 축산연구소,377000000,81000000
2025축산현안대응산업화기술개발(RnD),축산시설환경개선,RS-2023-00231662,복합기술 투입 저탄소 악취저감 모델 개발 실증연구,2023-04-01~2025-12-31,공동연구개발기관,순천대학교산학협력단,40000000,0
2025축산현안대응산업화기술개발(RnD),축산시설환경개선,RS-2023-00231662,복합기술 투입 저탄소 악취저감 모델 개발 실증연구,2023-04-01~2025-12-31,공동연구개발기관,국립순천대학교산학협력단,100000000,45000000
2025축산현안대응산업화기술개발(RnD),축산시설환경개선,RS-2023-00231662,복합기술 투입 저탄소 악취저감 모델 개발 실증연구,2023-04-01~2025-12-31,공동연구개발기관,전라남도환경산업진흥원,340000000,90000000
2025축산현안대응산업화기술개발(RnD),축산시설환경개선,RS-2023-00231662,복합기술 투입 저탄소 악취저감 모델 개발 실증연구,2023-04-01~2025-12-31,공동연구개발기관,지에스엘바이오,540500000,144000000
2025축산현안대응산업화기술개발(RnD),축산시설환경개선,RS-2023-00231662,복합기술 투입 저탄소 악취저감 모델 개발 실증연구,2023-04-01~2025-12-31,공동연구개발기관,(주)엘제이바이오,533000000,144000000
2025축산현안대응산업화기술개발(RnD),축산시설환경개선,RS-2023-00231662,복합기술 투입 저탄소 악취저감 모델 개발 실증연구,2023-04-01~2025-12-31,공동연구개발기관,주식회사웰케어,328000000,144000000
2025축산현안대응산업화기술개발(RnD),축산시설환경개선,RS-2023-00231662,복합기술 투입 저탄소 악취저감 모델 개발 실증연구,2023-04-01~2025-12-31,공동연구개발기관,주식회사웰케어스,132500000,0
2025축산현안대응산업화기술개발(RnD),축산시설환경개선,RS-2023-00231662,복합기술 투입 저탄소 악취저감 모델 개발 실증연구,2023-04-01~2025-12-31,공동연구개발기관,주식회사 하나시스템,360000000,120000000
2025축산현안대응산업화기술개발(RnD),축산시설환경개선,RS-2023-00231662,복합기술 투입 저탄소 악취저감 모델 개발 실증연구,2023-04-01~2025-12-31,위탁연구개발기관,주식회사 하나시스템,100000000,0
2025축산현안대응산업화기술개발(RnD),축산시설환경개선,RS-2023-00231662,복합기술 투입 저탄소 악취저감 모델 개발 실증연구,2023-04-01~2025-12-31,합계,위탁연구개발기관 제외 합계,2751000000,768000000
